hour,session_count,total_kwh,hour_of_day,day_of_week,month,is_weekend
2019-07-08 20:00:00+00:00,1,5.953,20,0,7,0
2019-07-08 21:00:00+00:00,3,26.111000000000004,21,0,7,0
2019-07-08 22:00:00+00:00,2,5.794,22,0,7,0
2019-07-08 23:00:00+00:00,2,14.279,23,0,7,0
2019-07-09 00:00:00+00:00,3,48.424,0,1,7,0
2019-07-09 01:00:00+00:00,3,17.204,1,1,7,0
2019-07-09 02:00:00+00:00,1,5.469,2,1,7,0
2019-07-09 03:00:00+00:00,0,0.0,3,1,7,0
2019-07-09 04:00:00+00:00,0,0.0,4,1,7,0
2019-07-09 05:00:00+00:00,0,0.0,5,1,7,0
2019-07-09 06:00:00+00:00,0,0.0,6,1,7,0
2019-07-09 07:00:00+00:00,0,0.0,7,1,7,0
2019-07-09 08:00:00+00:00,0,0.0,8,1,7,0
2019-07-09 09:00:00+00:00,0,0.0,9,1,7,0
2019-07-09 10:00:00+00:00,0,0.0,10,1,7,0
2019-07-09 11:00:00+00:00,0,0.0,11,1,7,0
2019-07-09 12:00:00+00:00,0,0.0,12,1,7,0
2019-07-09 13:00:00+00:00,2,28.662999999999997,13,1,7,0
2019-07-09 14:00:00+00:00,0,0.0,14,1,7,0
2019-07-09 15:00:00+00:00,4,36.471,15,1,7,0
2019-07-09 16:00:00+00:00,12,59.449,16,1,7,0
2019-07-09 17:00:00+00:00,6,34.369,17,1,7,0
2019-07-09 18:00:00+00:00,0,0.0,18,1,7,0
2019-07-09 19:00:00+00:00,1,2.062,19,1,7,0
2019-07-09 20:00:00+00:00,1,2.031,20,1,7,0
2019-07-09 21:00:00+00:00,0,0.0,21,1,7,0
2019-07-09 22:00:00+00:00,0,0.0,22,1,7,0
2019-07-09 23:00:00+00:00,0,0.0,23,1,7,0
2019-07-10 00:00:00+00:00,1,1.897,0,2,7,0
2019-07-10 01:00:00+00:00,1,4.91,1,2,7,0
2019-07-10 02:00:00+00:00,0,0.0,2,2,7,0
2019-07-10 03:00:00+00:00,0,0.0,3,2,7,0
2019-07-10 04:00:00+00:00,0,0.0,4,2,7,0
2019-07-10 05:00:00+00:00,0,0.0,5,2,7,0
2019-07-10 06:00:00+00:00,0,0.0,6,2,7,0
2019-07-10 07:00:00+00:00,0,0.0,7,2,7,0
2019-07-10 08:00:00+00:00,0,0.0,8,2,7,0
2019-07-10 09:00:00+00:00,0,0.0,9,2,7,0
2019-07-10 10:00:00+00:00,0,0.0,10,2,7,0
2019-07-10 11:00:00+00:00,0,0.0,11,2,7,0
2019-07-10 12:00:00+00:00,0,0.0,12,2,7,0
2019-07-10 13:00:00+00:00,1,17.745,13,2,7,0
2019-07-10 14:00:00+00:00,0,0.0,14,2,7,0
2019-07-10 15:00:00+00:00,5,46.284,15,2,7,0
2019-07-10 16:00:00+00:00,6,42.886,16,2,7,0
2019-07-10 17:00:00+00:00,5,41.467,17,2,7,0
2019-07-10 18:00:00+00:00,2,11.502,18,2,7,0
2019-07-10 19:00:00+00:00,1,3.139,19,2,7,0
2019-07-10 20:00:00+00:00,1,2.064,20,2,7,0
2019-07-10 21:00:00+00:00,1,6.617,21,2,7,0
2019-07-10 22:00:00+00:00,0,0.0,22,2,7,0
2019-07-10 23:00:00+00:00,2,12.794,23,2,7,0
2019-07-11 00:00:00+00:00,0,0.0,0,3,7,0
2019-07-11 01:00:00+00:00,3,20.706,1,3,7,0
2019-07-11 02:00:00+00:00,0,0.0,2,3,7,0
2019-07-11 03:00:00+00:00,1,16.877,3,3,7,0
2019-07-11 04:00:00+00:00,0,0.0,4,3,7,0
2019-07-11 05:00:00+00:00,0,0.0,5,3,7,0
2019-07-11 06:00:00+00:00,0,0.0,6,3,7,0
2019-07-11 07:00:00+00:00,0,0.0,7,3,7,0
2019-07-11 08:00:00+00:00,0,0.0,8,3,7,0
2019-07-11 09:00:00+00:00,0,0.0,9,3,7,0
2019-07-11 10:00:00+00:00,0,0.0,10,3,7,0
2019-07-11 11:00:00+00:00,0,0.0,11,3,7,0
2019-07-11 12:00:00+00:00,0,0.0,12,3,7,0
2019-07-11 13:00:00+00:00,1,17.966,13,3,7,0
2019-07-11 14:00:00+00:00,0,0.0,14,3,7,0
2019-07-11 15:00:00+00:00,3,25.786,15,3,7,0
2019-07-11 16:00:00+00:00,10,84.78999999999999,16,3,7,0
2019-07-11 17:00:00+00:00,6,73.28800000000001,17,3,7,0
2019-07-11 18:00:00+00:00,1,0.795,18,3,7,0
2019-07-11 19:00:00+00:00,2,27.272,19,3,7,0
2019-07-11 20:00:00+00:00,2,2.63,20,3,7,0
2019-07-11 21:00:00+00:00,2,4.353,21,3,7,0
2019-07-11 22:00:00+00:00,3,7.082,22,3,7,0
2019-07-11 23:00:00+00:00,0,0.0,23,3,7,0
2019-07-12 00:00:00+00:00,0,0.0,0,4,7,0
2019-07-12 01:00:00+00:00,0,0.0,1,4,7,0
2019-07-12 02:00:00+00:00,0,0.0,2,4,7,0
2019-07-12 03:00:00+00:00,0,0.0,3,4,7,0
2019-07-12 04:00:00+00:00,0,0.0,4,4,7,0
2019-07-12 05:00:00+00:00,0,0.0,5,4,7,0
2019-07-12 06:00:00+00:00,0,0.0,6,4,7,0
2019-07-12 07:00:00+00:00,0,0.0,7,4,7,0
2019-07-12 08:00:00+00:00,0,0.0,8,4,7,0
2019-07-12 09:00:00+00:00,0,0.0,9,4,7,0
2019-07-12 10:00:00+00:00,0,0.0,10,4,7,0
2019-07-12 11:00:00+00:00,0,0.0,11,4,7,0
2019-07-12 12:00:00+00:00,0,0.0,12,4,7,0
2019-07-12 13:00:00+00:00,2,20.998,13,4,7,0
2019-07-12 14:00:00+00:00,0,0.0,14,4,7,0
2019-07-12 15:00:00+00:00,7,53.093,15,4,7,0
2019-07-12 16:00:00+00:00,3,15.416,16,4,7,0
2019-07-12 17:00:00+00:00,7,45.288,17,4,7,0
2019-07-12 18:00:00+00:00,2,3.6,18,4,7,0
2019-07-12 19:00:00+00:00,3,24.236403611111108,19,4,7,0
2019-07-12 20:00:00+00:00,4,13.38,20,4,7,0
2019-07-12 21:00:00+00:00,3,10.815885833333336,21,4,7,0
2019-07-12 22:00:00+00:00,1,17.356,22,4,7,0
2019-07-12 23:00:00+00:00,3,14.771999999999998,23,4,7,0
2019-07-13 00:00:00+00:00,0,0.0,0,5,7,1
2019-07-13 01:00:00+00:00,2,3.461,1,5,7,1
2019-07-13 02:00:00+00:00,0,0.0,2,5,7,1
2019-07-13 03:00:00+00:00,0,0.0,3,5,7,1
2019-07-13 04:00:00+00:00,1,15.407,4,5,7,1
2019-07-13 05:00:00+00:00,0,0.0,5,5,7,1
2019-07-13 06:00:00+00:00,0,0.0,6,5,7,1
2019-07-13 07:00:00+00:00,0,0.0,7,5,7,1
2019-07-13 08:00:00+00:00,0,0.0,8,5,7,1
2019-07-13 09:00:00+00:00,0,0.0,9,5,7,1
2019-07-13 10:00:00+00:00,0,0.0,10,5,7,1
2019-07-13 11:00:00+00:00,0,0.0,11,5,7,1
2019-07-13 12:00:00+00:00,0,0.0,12,5,7,1
2019-07-13 13:00:00+00:00,0,0.0,13,5,7,1
2019-07-13 14:00:00+00:00,0,0.0,14,5,7,1
2019-07-13 15:00:00+00:00,2,5.632,15,5,7,1
2019-07-13 16:00:00+00:00,1,24.33,16,5,7,1
2019-07-13 17:00:00+00:00,1,7.87,17,5,7,1
2019-07-13 18:00:00+00:00,0,0.0,18,5,7,1
2019-07-13 19:00:00+00:00,0,0.0,19,5,7,1
2019-07-13 20:00:00+00:00,0,0.0,20,5,7,1
2019-07-13 21:00:00+00:00,0,0.0,21,5,7,1
2019-07-13 22:00:00+00:00,1,4.612,22,5,7,1
2019-07-13 23:00:00+00:00,1,5.72,23,5,7,1
2019-07-14 00:00:00+00:00,1,44.775,0,6,7,1
2019-07-14 01:00:00+00:00,0,0.0,1,6,7,1
2019-07-14 02:00:00+00:00,0,0.0,2,6,7,1
2019-07-14 03:00:00+00:00,0,0.0,3,6,7,1
2019-07-14 04:00:00+00:00,2,61.428,4,6,7,1
2019-07-14 05:00:00+00:00,0,0.0,5,6,7,1
2019-07-14 06:00:00+00:00,0,0.0,6,6,7,1
2019-07-14 07:00:00+00:00,0,0.0,7,6,7,1
2019-07-14 08:00:00+00:00,0,0.0,8,6,7,1
2019-07-14 09:00:00+00:00,0,0.0,9,6,7,1
2019-07-14 10:00:00+00:00,0,0.0,10,6,7,1
2019-07-14 11:00:00+00:00,0,0.0,11,6,7,1
2019-07-14 12:00:00+00:00,0,0.0,12,6,7,1
2019-07-14 13:00:00+00:00,0,0.0,13,6,7,1
2019-07-14 14:00:00+00:00,0,0.0,14,6,7,1
2019-07-14 15:00:00+00:00,1,4.121,15,6,7,1
2019-07-14 16:00:00+00:00,0,0.0,16,6,7,1
2019-07-14 17:00:00+00:00,0,0.0,17,6,7,1
2019-07-14 18:00:00+00:00,1,5.747,18,6,7,1
2019-07-14 19:00:00+00:00,1,11.884,19,6,7,1
2019-07-14 20:00:00+00:00,2,12.369,20,6,7,1
2019-07-14 21:00:00+00:00,1,14.024,21,6,7,1
2019-07-14 22:00:00+00:00,0,0.0,22,6,7,1
2019-07-14 23:00:00+00:00,0,0.0,23,6,7,1
2019-07-15 00:00:00+00:00,2,21.415999999999997,0,0,7,0
2019-07-15 01:00:00+00:00,0,0.0,1,0,7,0
2019-07-15 02:00:00+00:00,1,15.835,2,0,7,0
2019-07-15 03:00:00+00:00,0,0.0,3,0,7,0
2019-07-15 04:00:00+00:00,0,0.0,4,0,7,0
2019-07-15 05:00:00+00:00,0,0.0,5,0,7,0
2019-07-15 06:00:00+00:00,0,0.0,6,0,7,0
2019-07-15 07:00:00+00:00,0,0.0,7,0,7,0
2019-07-15 08:00:00+00:00,0,0.0,8,0,7,0
2019-07-15 09:00:00+00:00,0,0.0,9,0,7,0
2019-07-15 10:00:00+00:00,0,0.0,10,0,7,0
2019-07-15 11:00:00+00:00,0,0.0,11,0,7,0
2019-07-15 12:00:00+00:00,0,0.0,12,0,7,0
2019-07-15 13:00:00+00:00,2,9.985,13,0,7,0
2019-07-15 14:00:00+00:00,0,0.0,14,0,7,0
2019-07-15 15:00:00+00:00,7,75.797,15,0,7,0
2019-07-15 16:00:00+00:00,10,51.737,16,0,7,0
2019-07-15 17:00:00+00:00,6,59.323,17,0,7,0
2019-07-15 18:00:00+00:00,5,21.401248888888887,18,0,7,0
2019-07-15 19:00:00+00:00,4,68.875,19,0,7,0
2019-07-15 20:00:00+00:00,2,9.143,20,0,7,0
2019-07-15 21:00:00+00:00,0,0.0,21,0,7,0
2019-07-15 22:00:00+00:00,0,0.0,22,0,7,0
2019-07-15 23:00:00+00:00,0,0.0,23,0,7,0
2019-07-16 00:00:00+00:00,0,0.0,0,1,7,0
2019-07-16 01:00:00+00:00,4,32.416,1,1,7,0
2019-07-16 02:00:00+00:00,1,13.065,2,1,7,0
2019-07-16 03:00:00+00:00,1,11.876,3,1,7,0
2019-07-16 04:00:00+00:00,1,15.011,4,1,7,0
2019-07-16 05:00:00+00:00,0,0.0,5,1,7,0
2019-07-16 06:00:00+00:00,0,0.0,6,1,7,0
2019-07-16 07:00:00+00:00,0,0.0,7,1,7,0
2019-07-16 08:00:00+00:00,0,0.0,8,1,7,0
2019-07-16 09:00:00+00:00,0,0.0,9,1,7,0
2019-07-16 10:00:00+00:00,0,0.0,10,1,7,0
2019-07-16 11:00:00+00:00,0,0.0,11,1,7,0
2019-07-16 12:00:00+00:00,0,0.0,12,1,7,0
2019-07-16 13:00:00+00:00,1,3.667,13,1,7,0
2019-07-16 14:00:00+00:00,1,2.769,14,1,7,0
2019-07-16 15:00:00+00:00,4,21.04,15,1,7,0
2019-07-16 16:00:00+00:00,12,54.574,16,1,7,0
2019-07-16 17:00:00+00:00,6,46.268,17,1,7,0
2019-07-16 18:00:00+00:00,4,55.46,18,1,7,0
2019-07-16 19:00:00+00:00,2,8.052,19,1,7,0
2019-07-16 20:00:00+00:00,1,1.987,20,1,7,0
2019-07-16 21:00:00+00:00,1,8.227,21,1,7,0
2019-07-16 22:00:00+00:00,0,0.0,22,1,7,0
2019-07-16 23:00:00+00:00,1,6.005,23,1,7,0
2019-07-17 00:00:00+00:00,2,17.972,0,2,7,0
2019-07-17 01:00:00+00:00,1,8.413,1,2,7,0
2019-07-17 02:00:00+00:00,1,50.49,2,2,7,0
2019-07-17 03:00:00+00:00,0,0.0,3,2,7,0
2019-07-17 04:00:00+00:00,1,5.487,4,2,7,0
2019-07-17 05:00:00+00:00,0,0.0,5,2,7,0
2019-07-17 06:00:00+00:00,0,0.0,6,2,7,0
2019-07-17 07:00:00+00:00,0,0.0,7,2,7,0
2019-07-17 08:00:00+00:00,0,0.0,8,2,7,0
2019-07-17 09:00:00+00:00,0,0.0,9,2,7,0
2019-07-17 10:00:00+00:00,0,0.0,10,2,7,0
2019-07-17 11:00:00+00:00,0,0.0,11,2,7,0
2019-07-17 12:00:00+00:00,0,0.0,12,2,7,0
2019-07-17 13:00:00+00:00,0,0.0,13,2,7,0
2019-07-17 14:00:00+00:00,0,0.0,14,2,7,0
2019-07-17 15:00:00+00:00,5,45.184,15,2,7,0
2019-07-17 16:00:00+00:00,9,64.407,16,2,7,0
2019-07-17 17:00:00+00:00,8,76.043,17,2,7,0
2019-07-17 18:00:00+00:00,2,32.214999999999996,18,2,7,0
2019-07-17 19:00:00+00:00,3,9.094,19,2,7,0
2019-07-17 20:00:00+00:00,4,17.316000000000003,20,2,7,0
2019-07-17 21:00:00+00:00,0,0.0,21,2,7,0
2019-07-17 22:00:00+00:00,0,0.0,22,2,7,0
2019-07-17 23:00:00+00:00,3,10.037,23,2,7,0
2019-07-18 00:00:00+00:00,1,7.87,0,3,7,0
2019-07-18 01:00:00+00:00,2,11.32,1,3,7,0
2019-07-18 02:00:00+00:00,0,0.0,2,3,7,0
2019-07-18 03:00:00+00:00,0,0.0,3,3,7,0
2019-07-18 04:00:00+00:00,2,11.288,4,3,7,0
2019-07-18 05:00:00+00:00,1,11.889,5,3,7,0
2019-07-18 06:00:00+00:00,0,0.0,6,3,7,0
2019-07-18 07:00:00+00:00,0,0.0,7,3,7,0
2019-07-18 08:00:00+00:00,0,0.0,8,3,7,0
2019-07-18 09:00:00+00:00,0,0.0,9,3,7,0
2019-07-18 10:00:00+00:00,0,0.0,10,3,7,0
2019-07-18 11:00:00+00:00,0,0.0,11,3,7,0
2019-07-18 12:00:00+00:00,0,0.0,12,3,7,0
2019-07-18 13:00:00+00:00,0,0.0,13,3,7,0
2019-07-18 14:00:00+00:00,1,13.238,14,3,7,0
2019-07-18 15:00:00+00:00,6,44.17523589008199,15,3,7,0
2019-07-18 16:00:00+00:00,11,186.9142921146967,16,3,7,0
2019-07-18 17:00:00+00:00,2,12.036,17,3,7,0
2019-07-18 18:00:00+00:00,4,39.651670833333334,18,3,7,0
2019-07-18 19:00:00+00:00,0,0.0,19,3,7,0
2019-07-18 20:00:00+00:00,5,23.9918325,20,3,7,0
2019-07-18 21:00:00+00:00,1,7.31,21,3,7,0
2019-07-18 22:00:00+00:00,0,0.0,22,3,7,0
2019-07-18 23:00:00+00:00,1,1.774,23,3,7,0
2019-07-19 00:00:00+00:00,2,9.148,0,4,7,0
2019-07-19 01:00:00+00:00,3,14.78188,1,4,7,0
2019-07-19 02:00:00+00:00,1,2.35,2,4,7,0
2019-07-19 03:00:00+00:00,1,15.762,3,4,7,0
2019-07-19 04:00:00+00:00,0,0.0,4,4,7,0
2019-07-19 05:00:00+00:00,0,0.0,5,4,7,0
2019-07-19 06:00:00+00:00,0,0.0,6,4,7,0
2019-07-19 07:00:00+00:00,0,0.0,7,4,7,0
2019-07-19 08:00:00+00:00,0,0.0,8,4,7,0
2019-07-19 09:00:00+00:00,0,0.0,9,4,7,0
2019-07-19 10:00:00+00:00,0,0.0,10,4,7,0
2019-07-19 11:00:00+00:00,0,0.0,11,4,7,0
2019-07-19 12:00:00+00:00,0,0.0,12,4,7,0
2019-07-19 13:00:00+00:00,1,4.066,13,4,7,0
2019-07-19 14:00:00+00:00,0,0.0,14,4,7,0
2019-07-19 15:00:00+00:00,5,32.602,15,4,7,0
2019-07-19 16:00:00+00:00,4,34.928,16,4,7,0
2019-07-19 17:00:00+00:00,7,61.164,17,4,7,0
2019-07-19 18:00:00+00:00,5,42.105,18,4,7,0
2019-07-19 19:00:00+00:00,2,33.427,19,4,7,0
2019-07-19 20:00:00+00:00,2,5.507,20,4,7,0
2019-07-19 21:00:00+00:00,1,3.24,21,4,7,0
2019-07-19 22:00:00+00:00,0,0.0,22,4,7,0
2019-07-19 23:00:00+00:00,1,2.231,23,4,7,0
2019-07-20 00:00:00+00:00,1,1.949,0,5,7,1
2019-07-20 01:00:00+00:00,0,0.0,1,5,7,1
2019-07-20 02:00:00+00:00,1,5.703,2,5,7,1
2019-07-20 03:00:00+00:00,0,0.0,3,5,7,1
2019-07-20 04:00:00+00:00,0,0.0,4,5,7,1
2019-07-20 05:00:00+00:00,0,0.0,5,5,7,1
2019-07-20 06:00:00+00:00,0,0.0,6,5,7,1
2019-07-20 07:00:00+00:00,0,0.0,7,5,7,1
2019-07-20 08:00:00+00:00,0,0.0,8,5,7,1
2019-07-20 09:00:00+00:00,0,0.0,9,5,7,1
2019-07-20 10:00:00+00:00,0,0.0,10,5,7,1
2019-07-20 11:00:00+00:00,0,0.0,11,5,7,1
2019-07-20 12:00:00+00:00,0,0.0,12,5,7,1
2019-07-20 13:00:00+00:00,0,0.0,13,5,7,1
2019-07-20 14:00:00+00:00,1,5.636,14,5,7,1
2019-07-20 15:00:00+00:00,0,0.0,15,5,7,1
2019-07-20 16:00:00+00:00,2,35.251,16,5,7,1
2019-07-20 17:00:00+00:00,1,4.023,17,5,7,1
2019-07-20 18:00:00+00:00,0,0.0,18,5,7,1
2019-07-20 19:00:00+00:00,0,0.0,19,5,7,1
2019-07-20 20:00:00+00:00,0,0.0,20,5,7,1
2019-07-20 21:00:00+00:00,0,0.0,21,5,7,1
2019-07-20 22:00:00+00:00,0,0.0,22,5,7,1
2019-07-20 23:00:00+00:00,1,3.731,23,5,7,1
2019-07-21 00:00:00+00:00,0,0.0,0,6,7,1
2019-07-21 01:00:00+00:00,0,0.0,1,6,7,1
2019-07-21 02:00:00+00:00,0,0.0,2,6,7,1
2019-07-21 03:00:00+00:00,1,8.91,3,6,7,1
2019-07-21 04:00:00+00:00,0,0.0,4,6,7,1
2019-07-21 05:00:00+00:00,0,0.0,5,6,7,1
2019-07-21 06:00:00+00:00,0,0.0,6,6,7,1
2019-07-21 07:00:00+00:00,0,0.0,7,6,7,1
2019-07-21 08:00:00+00:00,0,0.0,8,6,7,1
2019-07-21 09:00:00+00:00,0,0.0,9,6,7,1
2019-07-21 10:00:00+00:00,0,0.0,10,6,7,1
2019-07-21 11:00:00+00:00,0,0.0,11,6,7,1
2019-07-21 12:00:00+00:00,0,0.0,12,6,7,1
2019-07-21 13:00:00+00:00,1,0.878,13,6,7,1
2019-07-21 14:00:00+00:00,0,0.0,14,6,7,1
2019-07-21 15:00:00+00:00,0,0.0,15,6,7,1
2019-07-21 16:00:00+00:00,0,0.0,16,6,7,1
2019-07-21 17:00:00+00:00,0,0.0,17,6,7,1
2019-07-21 18:00:00+00:00,1,3.564,18,6,7,1
2019-07-21 19:00:00+00:00,0,0.0,19,6,7,1
2019-07-21 20:00:00+00:00,1,0.735,20,6,7,1
2019-07-21 21:00:00+00:00,0,0.0,21,6,7,1
2019-07-21 22:00:00+00:00,3,8.296,22,6,7,1
2019-07-21 23:00:00+00:00,1,6.139,23,6,7,1
2019-07-22 00:00:00+00:00,0,0.0,0,0,7,0
2019-07-22 01:00:00+00:00,2,3.376,1,0,7,0
2019-07-22 02:00:00+00:00,0,0.0,2,0,7,0
2019-07-22 03:00:00+00:00,0,0.0,3,0,7,0
2019-07-22 04:00:00+00:00,1,6.031,4,0,7,0
2019-07-22 05:00:00+00:00,0,0.0,5,0,7,0
2019-07-22 06:00:00+00:00,1,51.281,6,0,7,0
2019-07-22 07:00:00+00:00,0,0.0,7,0,7,0
2019-07-22 08:00:00+00:00,0,0.0,8,0,7,0
2019-07-22 09:00:00+00:00,0,0.0,9,0,7,0
2019-07-22 10:00:00+00:00,0,0.0,10,0,7,0
2019-07-22 11:00:00+00:00,0,0.0,11,0,7,0
2019-07-22 12:00:00+00:00,0,0.0,12,0,7,0
2019-07-22 13:00:00+00:00,0,0.0,13,0,7,0
2019-07-22 14:00:00+00:00,2,6.051,14,0,7,0
2019-07-22 15:00:00+00:00,3,29.328000000000003,15,0,7,0
2019-07-22 16:00:00+00:00,10,68.65899999999999,16,0,7,0
2019-07-22 17:00:00+00:00,6,37.916,17,0,7,0
2019-07-22 18:00:00+00:00,3,50.776,18,0,7,0
2019-07-22 19:00:00+00:00,2,13.033,19,0,7,0
2019-07-22 20:00:00+00:00,3,19.09,20,0,7,0
2019-07-22 21:00:00+00:00,2,10.295,21,0,7,0
2019-07-22 22:00:00+00:00,1,4.782,22,0,7,0
2019-07-22 23:00:00+00:00,3,25.887,23,0,7,0
2019-07-23 00:00:00+00:00,1,0.912,0,1,7,0
2019-07-23 01:00:00+00:00,1,7.884,1,1,7,0
2019-07-23 02:00:00+00:00,0,0.0,2,1,7,0
2019-07-23 03:00:00+00:00,0,0.0,3,1,7,0
2019-07-23 04:00:00+00:00,0,0.0,4,1,7,0
2019-07-23 05:00:00+00:00,0,0.0,5,1,7,0
2019-07-23 06:00:00+00:00,0,0.0,6,1,7,0
2019-07-23 07:00:00+00:00,0,0.0,7,1,7,0
2019-07-23 08:00:00+00:00,0,0.0,8,1,7,0
2019-07-23 09:00:00+00:00,0,0.0,9,1,7,0
2019-07-23 10:00:00+00:00,0,0.0,10,1,7,0
2019-07-23 11:00:00+00:00,0,0.0,11,1,7,0
2019-07-23 12:00:00+00:00,0,0.0,12,1,7,0
2019-07-23 13:00:00+00:00,0,0.0,13,1,7,0
2019-07-23 14:00:00+00:00,2,17.888,14,1,7,0
2019-07-23 15:00:00+00:00,5,18.000999999999998,15,1,7,0
2019-07-23 16:00:00+00:00,8,60.016,16,1,7,0
2019-07-23 17:00:00+00:00,4,26.200000000000003,17,1,7,0
2019-07-23 18:00:00+00:00,3,29.017000000000003,18,1,7,0
2019-07-23 19:00:00+00:00,1,5.309,19,1,7,0
2019-07-23 20:00:00+00:00,4,30.438,20,1,7,0
2019-07-23 21:00:00+00:00,2,1.592,21,1,7,0
2019-07-23 22:00:00+00:00,1,13.354,22,1,7,0
2019-07-23 23:00:00+00:00,0,0.0,23,1,7,0
2019-07-24 00:00:00+00:00,2,52.61,0,2,7,0
2019-07-24 01:00:00+00:00,1,10.162,1,2,7,0
2019-07-24 02:00:00+00:00,1,5.287,2,2,7,0
2019-07-24 03:00:00+00:00,0,0.0,3,2,7,0
2019-07-24 04:00:00+00:00,0,0.0,4,2,7,0
2019-07-24 05:00:00+00:00,0,0.0,5,2,7,0
2019-07-24 06:00:00+00:00,0,0.0,6,2,7,0
2019-07-24 07:00:00+00:00,0,0.0,7,2,7,0
2019-07-24 08:00:00+00:00,0,0.0,8,2,7,0
2019-07-24 09:00:00+00:00,0,0.0,9,2,7,0
2019-07-24 10:00:00+00:00,0,0.0,10,2,7,0
2019-07-24 11:00:00+00:00,0,0.0,11,2,7,0
2019-07-24 12:00:00+00:00,0,0.0,12,2,7,0
2019-07-24 13:00:00+00:00,0,0.0,13,2,7,0
2019-07-24 14:00:00+00:00,0,0.0,14,2,7,0
2019-07-24 15:00:00+00:00,4,29.804,15,2,7,0
2019-07-24 16:00:00+00:00,12,93.789,16,2,7,0
2019-07-24 17:00:00+00:00,8,128.321,17,2,7,0
2019-07-24 18:00:00+00:00,3,29.32,18,2,7,0
2019-07-24 19:00:00+00:00,4,27.863,19,2,7,0
2019-07-24 20:00:00+00:00,2,2.963,20,2,7,0
2019-07-24 21:00:00+00:00,1,4.55,21,2,7,0
2019-07-24 22:00:00+00:00,0,0.0,22,2,7,0
2019-07-24 23:00:00+00:00,2,3.969,23,2,7,0
2019-07-25 00:00:00+00:00,0,0.0,0,3,7,0
2019-07-25 01:00:00+00:00,2,8.719,1,3,7,0
2019-07-25 02:00:00+00:00,2,6.658,2,3,7,0
2019-07-25 03:00:00+00:00,0,0.0,3,3,7,0
2019-07-25 04:00:00+00:00,1,15.999,4,3,7,0
2019-07-25 05:00:00+00:00,0,0.0,5,3,7,0
2019-07-25 06:00:00+00:00,0,0.0,6,3,7,0
2019-07-25 07:00:00+00:00,0,0.0,7,3,7,0
2019-07-25 08:00:00+00:00,0,0.0,8,3,7,0
2019-07-25 09:00:00+00:00,0,0.0,9,3,7,0
2019-07-25 10:00:00+00:00,0,0.0,10,3,7,0
2019-07-25 11:00:00+00:00,0,0.0,11,3,7,0
2019-07-25 12:00:00+00:00,0,0.0,12,3,7,0
2019-07-25 13:00:00+00:00,0,0.0,13,3,7,0
2019-07-25 14:00:00+00:00,1,9.067,14,3,7,0
2019-07-25 15:00:00+00:00,5,19.592,15,3,7,0
2019-07-25 16:00:00+00:00,12,123.274,16,3,7,0
2019-07-25 17:00:00+00:00,5,50.169,17,3,7,0
2019-07-25 18:00:00+00:00,3,18.828,18,3,7,0
2019-07-25 19:00:00+00:00,2,9.089,19,3,7,0
2019-07-25 20:00:00+00:00,3,21.879,20,3,7,0
2019-07-25 21:00:00+00:00,1,5.54,21,3,7,0
2019-07-25 22:00:00+00:00,1,11.792,22,3,7,0
2019-07-25 23:00:00+00:00,2,10.95220611111111,23,3,7,0
2019-07-26 00:00:00+00:00,2,5.555999999999999,0,4,7,0
2019-07-26 01:00:00+00:00,1,11.035,1,4,7,0
2019-07-26 02:00:00+00:00,1,10.755,2,4,7,0
2019-07-26 03:00:00+00:00,1,16.051,3,4,7,0
2019-07-26 04:00:00+00:00,2,12.791,4,4,7,0
2019-07-26 05:00:00+00:00,0,0.0,5,4,7,0
2019-07-26 06:00:00+00:00,0,0.0,6,4,7,0
2019-07-26 07:00:00+00:00,0,0.0,7,4,7,0
2019-07-26 08:00:00+00:00,0,0.0,8,4,7,0
2019-07-26 09:00:00+00:00,0,0.0,9,4,7,0
2019-07-26 10:00:00+00:00,0,0.0,10,4,7,0
2019-07-26 11:00:00+00:00,0,0.0,11,4,7,0
2019-07-26 12:00:00+00:00,0,0.0,12,4,7,0
2019-07-26 13:00:00+00:00,0,0.0,13,4,7,0
2019-07-26 14:00:00+00:00,1,13.855,14,4,7,0
2019-07-26 15:00:00+00:00,6,45.83,15,4,7,0
2019-07-26 16:00:00+00:00,11,84.984,16,4,7,0
2019-07-26 17:00:00+00:00,2,10.271999999999998,17,4,7,0
2019-07-26 18:00:00+00:00,3,11.494,18,4,7,0
2019-07-26 19:00:00+00:00,3,6.416,19,4,7,0
2019-07-26 20:00:00+00:00,0,0.0,20,4,7,0
2019-07-26 21:00:00+00:00,1,3.85,21,4,7,0
2019-07-26 22:00:00+00:00,0,0.0,22,4,7,0
2019-07-26 23:00:00+00:00,0,0.0,23,4,7,0
2019-07-27 00:00:00+00:00,1,3.614,0,5,7,1
2019-07-27 01:00:00+00:00,0,0.0,1,5,7,1
2019-07-27 02:00:00+00:00,2,12.311,2,5,7,1
2019-07-27 03:00:00+00:00,0,0.0,3,5,7,1
2019-07-27 04:00:00+00:00,1,24.198,4,5,7,1
2019-07-27 05:00:00+00:00,0,0.0,5,5,7,1
2019-07-27 06:00:00+00:00,0,0.0,6,5,7,1
2019-07-27 07:00:00+00:00,0,0.0,7,5,7,1
2019-07-27 08:00:00+00:00,0,0.0,8,5,7,1
2019-07-27 09:00:00+00:00,0,0.0,9,5,7,1
2019-07-27 10:00:00+00:00,0,0.0,10,5,7,1
